time,frequency,confidence
145.280,124.076,0.792903
145.290,124.000,0.574710
145.300,123.812,0.692890
145.310,123.761,0.805618
145.320,123.433,0.750210
145.330,123.243,0.776608
145.340,123.138,0.793106
145.350,123.007,0.821454
145.360,122.977,0.811482
145.370,122.933,0.807200
145.380,122.829,0.854909
145.390,122.770,0.897293
145.400,122.896,0.918904
145.410,135.766,0.918740
145.420,157.233,0.908528
145.430,178.275,0.906415
145.440,198.925,0.736792
145.450,231.308,0.508693
145.460,249.222,0.610309
145.470,249.228,0.746588
145.480,249.684,0.783168
145.490,249.948,0.677389
145.500,250.904,0.687112
145.510,250.838,0.693896
145.520,250.891,0.666499
145.530,250.906,0.685238
145.540,250.673,0.576963
145.550,250.712,0.622440
145.560,250.883,0.634511
145.570,251.051,0.684440
145.580,251.070,0.772723
145.590,250.893,0.803236
145.600,250.260,0.628738
145.610,249.481,0.469952
145.620,248.098,0.673364
145.630,248.031,0.824181
145.640,248.716,0.826391
145.650,249.499,0.879459
145.660,251.679,0.877371
145.670,253.418,0.941793
145.680,254.305,0.954420
145.690,255.195,0.945933
145.700,256.246,0.970022
145.710,257.362,0.957095
145.720,258.517,0.941619
145.730,258.331,0.930826
145.740,256.877,0.955818
145.750,255.474,0.935017
145.760,253.377,0.943014
145.770,251.514,0.942734
145.780,249.822,0.945788
145.790,248.889,0.903204
145.800,247.854,0.919997
145.810,248.073,0.916539
145.820,250.746,0.901501
145.830,255.168,0.861802
145.840,258.861,0.860888
145.850,262.551,0.896310
145.860,263.991,0.900796
145.870,263.865,0.902827
145.880,261.442,0.906574
145.890,258.623,0.920960
145.900,256.075,0.947220
145.910,253.892,0.939811
145.920,252.581,0.869651
145.930,252.340,0.838472
145.940,250.825,0.589907
145.950,227.850,0.174242
145.960,197.914,0.722617
145.970,174.037,0.852901
145.980,159.530,0.883991
145.990,136.041,0.916824
146.000,125.161,0.925501
146.010,124.557,0.916655
146.020,124.198,0.939167
146.030,123.744,0.949426
146.040,123.315,0.944568
146.050,122.941,0.942242
146.060,122.742,0.947374
146.070,122.768,0.946036
146.080,122.595,0.947022
146.090,122.526,0.939713
146.100,122.650,0.938600
146.110,122.714,0.934907
146.120,122.842,0.933683
146.130,122.831,0.932948
146.140,122.691,0.936368
146.150,122.742,0.943810
146.160,122.798,0.943064
146.170,122.896,0.940662
146.180,123.010,0.929549
146.190,122.949,0.933187
146.200,122.947,0.930666
146.210,123.021,0.927761
146.220,123.006,0.920442
146.230,135.545,0.922623
146.240,158.157,0.921341
146.250,180.973,0.920175
146.260,206.211,0.803964
146.270,239.599,0.383067
146.280,257.912,0.146256
146.290,302.885,0.584380
146.300,331.296,0.895705
146.310,330.907,0.955680
146.320,330.456,0.970628
146.330,330.138,0.977565
146.340,330.253,0.978068
146.350,329.680,0.965411
146.360,329.293,0.946456
146.370,328.746,0.921598
146.380,328.999,0.923929
146.390,329.124,0.938851
146.400,329.280,0.951805
146.410,329.211,0.941143
146.420,329.563,0.947977
146.430,329.860,0.955081
146.440,330.451,0.955004
146.450,330.996,0.949126
146.460,330.306,0.950860
146.470,330.487,0.955949
146.480,330.250,0.956652
146.490,330.201,0.955911
146.500,330.658,0.956629
146.510,330.502,0.946229
146.520,330.709,0.940643
146.530,331.123,0.941845
146.540,331.583,0.938900
146.550,332.554,0.913761
146.560,333.868,0.906331
146.570,334.688,0.911810
146.580,336.855,0.855494
146.590,338.372,0.778706
146.600,343.727,0.619166
146.610,349.020,0.801749
146.620,346.366,0.805161
146.630,344.719,0.844234
146.640,344.105,0.912476
146.650,344.756,0.941419
146.660,345.981,0.962263
146.670,346.778,0.954667
146.680,347.000,0.954414
146.690,347.301,0.948007
146.700,347.113,0.953015
146.710,347.504,0.943411
146.720,347.953,0.924832
146.730,349.594,0.955444
146.740,351.806,0.931104
146.750,357.283,0.815891
146.760,365.397,0.746217
146.770,370.851,0.809931
146.780,374.090,0.782847
146.790,375.916,0.809738
146.800,375.474,0.797049
146.810,376.838,0.804542
146.820,376.504,0.841905
146.830,374.496,0.869839
146.840,372.759,0.893088
146.850,371.939,0.935130
146.860,371.465,0.944768
146.870,371.921,0.943136
146.880,371.655,0.936723
146.890,371.683,0.946449
146.900,371.402,0.941525
146.910,370.974,0.950001
146.920,336.210,0.943866
146.930,296.504,0.939071
146.940,265.297,0.869074
146.950,239.722,0.596883
146.960,207.691,0.609566
146.970,183.668,0.558787
146.980,161.625,0.841503
146.990,141.590,0.879608
147.000,124.762,0.904552
147.010,124.431,0.912267
147.020,124.616,0.905579
147.030,124.501,0.929560
147.040,124.124,0.949720
147.050,123.870,0.953894
147.060,123.735,0.957635
147.070,123.697,0.955364
147.080,123.402,0.949411
147.090,123.150,0.932857
147.100,122.937,0.937260
147.110,122.762,0.938337
147.120,122.655,0.935479
147.130,122.759,0.928418
147.140,122.826,0.922481
147.150,122.866,0.923921
147.160,122.963,0.920854
147.170,122.935,0.914427
147.180,123.010,0.912748
147.190,123.013,0.917808
147.200,123.293,0.932797
147.210,123.218,0.931313
147.220,123.142,0.928456
147.230,123.132,0.927786
147.240,123.332,0.935396
147.250,123.220,0.920040
147.260,123.116,0.873157
147.270,123.201,0.856498
147.280,123.228,0.835519
147.290,122.663,0.834998
147.300,122.410,0.713004
147.310,122.497,0.628278
147.320,122.214,0.646447
147.330,122.204,0.661682
147.340,122.459,0.808022
147.350,122.733,0.779719
147.360,122.725,0.845952
147.370,122.865,0.780517
147.380,122.970,0.822086
147.390,137.127,0.816256
147.400,157.446,0.864313
147.410,175.768,0.786568
147.420,197.736,0.861006
147.430,226.883,0.700634
147.440,248.000,0.652462
147.450,248.843,0.820714
147.460,249.141,0.864177
147.470,249.809,0.848721
147.480,250.375,0.868742
147.490,250.345,0.833632
147.500,250.217,0.678245
147.510,250.256,0.613419
147.520,250.318,0.611922
147.530,250.440,0.608680
147.540,250.453,0.712200
147.550,250.318,0.733571
147.560,249.738,0.795164
147.570,249.521,0.795482
147.580,250.348,0.613613
147.590,249.885,0.774347
147.600,249.711,0.874870
147.610,249.386,0.878912
147.620,249.311,0.800809
147.630,249.640,0.721214
147.640,250.660,0.778824
147.650,250.843,0.873159
147.660,250.703,0.896394
147.670,251.071,0.916995
147.680,250.666,0.930680
147.690,251.214,0.924951
147.700,251.547,0.914837
147.710,252.386,0.937056
147.720,252.583,0.930572
147.730,253.108,0.941072
147.740,253.186,0.935559
147.750,252.816,0.936329
147.760,252.433,0.926331
147.770,251.841,0.919040
147.780,250.473,0.939839
147.790,249.617,0.922213
147.800,248.795,0.891775
147.810,247.981,0.925094
147.820,247.300,0.917668
147.830,247.039,0.908243
147.840,246.846,0.901378
147.850,247.002,0.911467
147.860,247.670,0.919105
147.870,249.059,0.873363
147.880,251.135,0.916003
147.890,253.647,0.921744
147.900,232.901,0.933299
147.910,202.420,0.921167
147.920,179.860,0.896291
147.930,158.315,0.812627
147.940,142.140,0.674577
147.950,125.275,0.465908
147.960,124.765,0.722138
147.970,124.943,0.821301
147.980,124.902,0.890278
147.990,124.629,0.878561
148.000,124.439,0.904979
148.010,124.167,0.940841
148.020,123.842,0.948345
148.030,123.571,0.948675
148.040,123.313,0.940086
148.050,123.203,0.931992
148.060,123.115,0.923607
148.070,123.114,0.921489
148.080,123.081,0.924092
148.090,123.108,0.925383
148.100,123.104,0.923168
148.110,123.055,0.914557
148.120,123.020,0.905925
148.130,123.268,0.917569
148.140,123.365,0.925142
148.150,123.228,0.921485
148.160,123.121,0.920330
148.170,123.146,0.924285
148.180,123.202,0.933985
148.190,123.157,0.929907
148.200,123.072,0.926176
148.210,122.923,0.929084
148.220,135.856,0.929098
148.230,156.761,0.923742
148.240,174.253,0.910990
148.250,198.305,0.896326
148.260,228.692,0.534158
148.270,249.109,0.832231
148.280,249.559,0.908958
148.290,250.102,0.950746
148.300,250.394,0.946996
148.310,250.850,0.939644
148.320,250.765,0.915499
148.330,251.013,0.900228
148.340,251.622,0.868529
148.350,252.441,0.880310
148.360,253.556,0.900584
148.370,254.186,0.915092
148.380,254.316,0.917587
148.390,253.817,0.925518
148.400,252.868,0.902736
148.410,251.480,0.843544
148.420,250.615,0.845910
148.430,249.595,0.859456
148.440,248.807,0.774257
148.450,248.187,0.810208
148.460,248.282,0.847868
148.470,248.339,0.898875
148.480,248.622,0.881990
148.490,248.487,0.875704
148.500,249.038,0.847893
148.510,250.303,0.906573
148.520,252.396,0.912295
148.530,254.183,0.940307
148.540,255.513,0.946737
148.550,256.342,0.963199
148.560,256.392,0.960147
148.570,255.637,0.945388
148.580,254.180,0.945158
148.590,252.633,0.926482
148.600,251.950,0.922974
148.610,251.585,0.928443
148.620,251.269,0.935184
148.630,227.359,0.839317
148.640,198.849,0.575261
148.650,176.628,0.593793
148.660,158.342,0.510151
148.670,137.822,0.412978
148.680,125.409,0.463857
148.690,124.602,0.615705
148.700,124.296,0.752173
148.710,124.298,0.734583
148.720,124.427,0.782366
148.730,124.733,0.838849
148.740,125.344,0.788534
148.750,125.172,0.814924
148.760,124.106,0.815771
148.770,123.592,0.779730
148.780,123.402,0.760300
148.790,123.257,0.817607
148.800,123.214,0.883907
148.810,123.275,0.919881
148.820,123.296,0.929115
148.830,123.055,0.922867
148.840,122.924,0.927502
148.850,123.113,0.904281
148.860,123.199,0.892968
148.870,138.988,0.915221
148.880,157.827,0.928180
148.890,176.487,0.924817
148.900,199.308,0.751490
148.910,231.016,0.527511
148.920,249.428,0.572546
148.930,249.511,0.696319
148.940,250.443,0.747182
148.950,251.003,0.805038
148.960,251.802,0.798941
148.970,251.059,0.837003
148.980,250.492,0.853999
148.990,250.380,0.839788
149.000,250.441,0.779632
149.010,250.803,0.610797
149.020,250.882,0.605230
149.030,250.578,0.672124
149.040,250.226,0.785627
149.050,250.169,0.712918
149.060,250.469,0.613417
149.070,250.028,0.729766
149.080,249.530,0.789165
149.090,249.855,0.840315
149.100,250.712,0.852047
149.110,252.747,0.822288
149.120,256.155,0.622096
149.130,261.707,0.487259
149.140,263.125,0.368251
149.150,260.298,0.468677
149.160,251.115,0.509308
149.170,234.738,0.739834
149.180,218.156,0.714516
149.190,212.028,0.771991
149.200,204.123,0.667742
149.210,189.823,0.431022
149.220,182.794,0.293582
149.230,185.020,0.655575
149.240,186.506,0.748812
149.250,186.282,0.807111
149.260,186.098,0.863155
149.270,186.234,0.857015
149.280,187.092,0.821620
149.290,187.516,0.743565
149.300,188.569,0.392118
149.310,210.205,0.641391
149.320,214.783,0.792931
149.330,216.405,0.871310
149.340,215.751,0.889637
149.350,212.981,0.711938
149.360,208.261,0.681930
149.370,188.519,0.411996
149.380,185.986,0.854989
149.390,185.260,0.916231
149.400,185.176,0.940906
149.410,185.075,0.952450
149.420,185.160,0.951910
149.430,185.219,0.952128
149.440,185.304,0.955504
149.450,185.419,0.932615
149.460,185.701,0.831690
149.470,185.001,0.691092
149.480,184.588,0.602522
149.490,185.386,0.612873
149.500,185.602,0.546474
149.510,186.189,0.521611
149.520,186.269,0.443683
149.530,186.145,0.457073
149.540,184.100,0.581068
149.550,186.137,0.746131
149.560,186.893,0.831390
149.570,186.172,0.901686
149.580,185.449,0.947992
149.590,185.087,0.955655
149.600,185.042,0.956828
149.610,184.923,0.951957
149.620,184.974,0.946425
149.630,186.038,0.893808
149.640,188.090,0.798811
149.650,187.432,0.741630
149.660,187.607,0.638225
149.670,187.751,0.658069
149.680,188.175,0.452455
149.690,187.749,0.394714
149.700,207.028,0.351228
149.710,191.342,0.332629
149.720,190.073,0.646509
149.730,188.730,0.785541
149.740,187.777,0.879068
149.750,187.643,0.897050
149.760,187.858,0.878195
149.770,187.876,0.848134
149.780,190.810,0.685299
149.790,195.371,0.610404
149.800,202.846,0.610007
149.810,205.222,0.854906
149.820,204.670,0.812353
149.830,201.400,0.457638
149.840,192.801,0.705383
149.850,190.347,0.668889
149.860,187.162,0.467238
149.870,186.678,0.208211
149.880,168.959,0.328501
149.890,156.547,0.831040
149.900,136.869,0.888122
149.910,125.874,0.896650
149.920,125.664,0.893142
149.930,125.077,0.905002
149.940,124.457,0.903769
149.950,123.991,0.903185
149.960,123.577,0.884341
149.970,123.793,0.858310
149.980,123.935,0.843106
149.990,124.517,0.796690
150.000,124.886,0.776305
150.010,124.897,0.724441
150.020,124.761,0.685145
150.030,124.530,0.662100
150.040,124.598,0.643483
150.050,124.505,0.587711
150.060,124.308,0.576112
150.070,124.099,0.657215
150.080,127.466,0.634653
150.090,142.671,0.800764
150.100,153.687,0.779687
150.110,162.464,0.852667
150.120,181.532,0.793937
150.130,184.622,0.869308
150.140,189.153,0.866950
150.150,209.688,0.788532
150.160,221.442,0.837849
150.170,241.792,0.859511
150.180,246.294,0.813580
150.190,261.046,0.390999
150.200,277.032,0.166203
150.210,294.337,0.088911
150.220,297.090,0.232720
150.230,298.212,0.505341
150.240,299.501,0.761342
150.250,300.359,0.806629
150.260,300.398,0.823379
150.270,299.430,0.790505
150.280,299.297,0.753488
150.290,296.542,0.737323
150.300,291.779,0.703394
150.310,286.324,0.775929
150.320,281.938,0.875228
150.330,279.458,0.881568
150.340,278.292,0.927997
150.350,277.773,0.949785
150.360,277.071,0.947463
150.370,276.647,0.939421
150.380,276.976,0.934391
150.390,278.217,0.934784
150.400,279.217,0.904773
150.410,281.184,0.878653
150.420,284.827,0.871495
150.430,286.537,0.875737
150.440,286.487,0.884878
150.450,284.847,0.910028
150.460,282.391,0.881733
150.470,280.131,0.884378
150.480,278.940,0.909438
150.490,278.106,0.916171
150.500,277.484,0.932249
150.510,277.248,0.914579
150.520,277.739,0.869114
150.530,279.375,0.783427
150.540,281.459,0.818453
150.550,283.233,0.810665
150.560,284.518,0.865760
150.570,285.777,0.883962
150.580,286.733,0.858051
150.590,285.320,0.887463
150.600,284.425,0.880360
150.610,283.100,0.842737
150.620,281.175,0.882747
150.630,279.148,0.859495
150.640,278.458,0.867940
150.650,277.063,0.873013
150.660,276.098,0.869495
150.670,275.626,0.869442
150.680,274.826,0.900187
150.690,273.768,0.881471
150.700,274.051,0.861547
150.710,275.530,0.815327
150.720,277.230,0.837485
150.730,276.920,0.832651
150.740,276.520,0.843194
150.750,276.971,0.848399
150.760,277.433,0.788934
150.770,279.003,0.735044
150.780,281.375,0.671613
150.790,280.035,0.481559
150.800,278.713,0.270186
150.810,274.733,0.688099
150.820,258.829,0.668010
150.830,253.217,0.495354
150.840,252.165,0.443425
150.850,249.909,0.732863
150.860,250.142,0.792439
150.870,250.427,0.847062
150.880,250.176,0.838752
150.890,250.585,0.843080
150.900,251.158,0.872020
150.910,250.807,0.894297
150.920,250.497,0.884905
150.930,250.461,0.832131
150.940,249.950,0.577717
150.950,250.730,0.544049
150.960,251.610,0.534475
150.970,253.492,0.364948
150.980,255.365,0.332016
150.990,250.506,0.512070
151.000,248.072,0.708279
151.010,248.828,0.821405
151.020,249.039,0.877376
151.030,249.692,0.893605
151.040,250.640,0.856927
151.050,251.700,0.724492
151.060,252.604,0.653903
151.070,253.711,0.361955
151.080,255.817,0.199437
151.090,258.621,0.163065
151.100,261.864,0.052960
151.110,256.149,0.182592
151.120,233.464,0.220278
151.130,221.360,0.257142
151.140,208.213,0.434236
151.150,187.461,0.261620
151.160,181.083,0.743313
151.170,183.400,0.803561
151.180,185.133,0.880036
151.190,185.879,0.912779
151.200,186.761,0.884252
151.210,187.496,0.874443
151.220,188.119,0.783807
151.230,189.841,0.495411
151.240,207.650,0.426510
151.250,211.244,0.585116
151.260,212.560,0.715181
151.270,211.798,0.791117
151.280,209.761,0.680063
151.290,205.593,0.598459
151.300,186.425,0.430111
151.310,185.264,0.871869
151.320,184.278,0.885052
151.330,184.422,0.912416
151.340,184.287,0.912418
151.350,184.477,0.925464
151.360,184.579,0.936939
151.370,184.728,0.940172
151.380,184.803,0.907432
151.390,185.183,0.801905
151.400,185.052,0.589230
151.410,184.989,0.527941
151.420,184.849,0.474772
151.430,185.386,0.507833
151.440,185.080,0.455266
151.450,184.545,0.480631
151.460,185.489,0.441123
151.470,185.295,0.436549
151.480,184.309,0.595237
151.490,183.078,0.751266
151.500,184.083,0.848756
151.510,184.350,0.908159
151.520,184.497,0.930970
151.530,184.513,0.938888
151.540,184.864,0.952998
151.550,185.476,0.957582
151.560,186.005,0.895733
151.570,186.133,0.782648
151.580,185.611,0.661294
151.590,186.840,0.524944
151.600,187.954,0.461183
151.610,210.635,0.560855
151.620,206.091,0.377341
151.630,188.683,0.349980
151.640,189.643,0.608417
151.650,188.186,0.824708
151.660,187.223,0.871099
151.670,186.622,0.897111
151.680,186.290,0.928747
151.690,185.683,0.930105
151.700,185.849,0.909145
151.710,186.046,0.841726
151.720,186.490,0.648183
151.730,184.646,0.461087
151.740,207.245,0.500100
151.750,206.819,0.463278
151.760,206.211,0.465313
151.770,194.450,0.443160
151.780,193.256,0.540988
151.790,193.468,0.605474
151.800,193.845,0.636857
151.810,193.883,0.359587
151.820,185.322,0.168937
151.830,167.671,0.161510
151.840,154.262,0.242894
151.850,134.324,0.578816
151.860,124.341,0.851312
151.870,123.791,0.907041
151.880,123.428,0.903147
151.890,123.338,0.906059
151.900,123.007,0.911937
151.910,122.776,0.917014
151.920,122.511,0.891042
151.930,122.850,0.884785
151.940,123.476,0.864618
151.950,124.150,0.810994
151.960,124.435,0.608245
151.970,124.449,0.672794
151.980,124.329,0.653513
151.990,124.218,0.623023
152.000,124.184,0.649218
152.010,124.383,0.616970
152.020,124.581,0.735171
152.030,127.833,0.731474
152.040,136.955,0.615592
152.050,141.897,0.771415
152.060,144.471,0.876118
152.070,147.260,0.876118
152.080,150.912,0.846547
152.090,154.035,0.849347
152.100,156.818,0.793565
152.110,159.750,0.849862
152.120,165.509,0.793800
152.130,170.854,0.416092
152.140,178.456,0.639993
152.150,182.793,0.455193
152.160,184.368,0.369675
152.170,184.687,0.198706
152.180,185.904,0.324545
152.190,186.134,0.323121
152.200,186.479,0.529567
152.210,186.893,0.523817
152.220,187.486,0.440196
152.230,188.042,0.409566
152.240,188.578,0.460939
152.250,187.785,0.383552
152.260,188.227,0.436800
152.270,188.089,0.490370
152.280,187.651,0.558604
152.290,187.820,0.355028
152.300,214.067,0.218440
152.310,248.679,0.348969
152.320,271.829,0.428724
152.330,273.396,0.785623
152.340,274.987,0.741324
152.350,276.039,0.695524
152.360,277.781,0.708347
152.370,279.908,0.761907
152.380,280.939,0.768063
152.390,282.298,0.720372
152.400,284.747,0.827311
152.410,286.041,0.761969
152.420,288.499,0.597397
152.430,287.342,0.519465
152.440,285.706,0.694204
152.450,285.704,0.646259
152.460,283.057,0.752599
152.470,282.372,0.718759
152.480,284.253,0.745639
152.490,279.650,0.499212
152.500,253.111,0.541594
152.510,251.292,0.783261
152.520,251.479,0.885999
152.530,251.852,0.907032
152.540,251.483,0.904603
152.550,252.221,0.851153
152.560,251.931,0.843427
152.570,251.211,0.837816
152.580,250.828,0.773634
152.590,250.592,0.846602
152.600,251.404,0.833781
152.610,251.058,0.752089
152.620,249.794,0.654441
152.630,249.792,0.602720
152.640,249.937,0.804039
152.650,247.804,0.871119
152.660,247.372,0.902055
152.670,246.464,0.905405
152.680,246.258,0.909342
152.690,246.678,0.908838
152.700,246.678,0.890037
152.710,246.202,0.900808
152.720,246.244,0.903552
152.730,246.245,0.907492
152.740,246.289,0.893409
152.750,246.211,0.904263
152.760,245.989,0.898883
152.770,245.980,0.896638
152.780,245.855,0.875767
152.790,245.959,0.875437
152.800,247.113,0.854080
152.810,246.380,0.849001
152.820,245.951,0.913292
152.830,245.364,0.941450
152.840,245.167,0.951206
152.850,245.848,0.942042
152.860,246.501,0.896802
152.870,247.046,0.906662
152.880,248.080,0.908747
152.890,249.475,0.896957
152.900,251.280,0.933209
152.910,254.114,0.945859
152.920,256.022,0.954857
152.930,257.625,0.946123
152.940,258.908,0.930632
152.950,258.408,0.925075
152.960,256.618,0.947675
152.970,254.878,0.903893
152.980,252.527,0.909611
152.990,250.117,0.930761
153.000,248.927,0.883027
153.010,247.922,0.923934
153.020,247.187,0.919491
153.030,246.957,0.913731
153.040,247.137,0.900272
153.050,248.277,0.912475
153.060,250.273,0.908373
153.070,252.866,0.908684
153.080,255.160,0.916320
153.090,257.170,0.937458
153.100,257.347,0.939285
153.110,256.656,0.945161
153.120,255.568,0.930000
153.130,254.462,0.891234
153.140,252.890,0.849828
153.150,230.958,0.538710
153.160,202.576,0.881115
153.170,179.443,0.903252
153.180,160.663,0.892858
153.190,136.763,0.926369
153.200,124.226,0.931627
153.210,124.344,0.932632
153.220,124.395,0.926009
153.230,124.294,0.925339
153.240,123.776,0.922270
153.250,123.338,0.909029
153.260,122.997,0.909957
153.270,122.847,0.901835
153.280,122.893,0.911741
153.290,122.856,0.919196
153.300,122.640,0.925162
153.310,122.691,0.913731
153.320,122.501,0.922661
153.330,122.315,0.912609
153.340,122.629,0.921960
153.350,122.896,0.910855
153.360,123.131,0.881107
153.370,123.109,0.878881
153.380,123.036,0.883613
153.390,122.980,0.890730
153.400,123.015,0.890322
153.410,122.834,0.899459
153.420,122.714,0.924772
153.430,122.785,0.923409
153.440,122.960,0.894049
153.450,122.874,0.903474
153.460,122.881,0.900300
153.470,122.968,0.889603
153.480,122.967,0.838891
153.490,122.817,0.792284
153.500,122.720,0.713215
153.510,122.844,0.523350
153.520,122.896,0.457985
153.530,122.936,0.675033
153.540,122.739,0.838744
153.550,122.521,0.860364
153.560,122.341,0.869615
153.570,122.234,0.836868
153.580,122.398,0.849434
153.590,122.586,0.836997
153.600,122.570,0.851199
153.610,122.600,0.843501
153.620,122.680,0.846553
153.630,122.508,0.795540
153.640,122.549,0.615271
153.650,122.613,0.597884
153.660,122.904,0.761039
153.670,123.088,0.813899
153.680,123.208,0.784039
153.690,123.032,0.789393
153.700,122.915,0.808657
153.710,122.487,0.865154
153.720,122.385,0.846464
153.730,122.478,0.868349
153.740,122.708,0.737021
153.750,123.128,0.769108
153.760,123.300,0.875986
153.770,123.646,0.906797
153.780,123.750,0.911860
153.790,123.445,0.869558
153.800,124.193,0.472197
153.810,124.150,0.610138
153.820,124.681,0.631289
153.830,125.533,0.636382
153.840,124.847,0.740723
153.850,124.276,0.755037
153.860,124.606,0.786691
153.870,124.547,0.848392
153.880,124.358,0.901273
153.890,124.409,0.896644
153.900,123.960,0.930206
153.910,123.346,0.908182
153.920,122.615,0.905920
153.930,122.769,0.880496
153.940,124.018,0.757037
153.950,125.120,0.512316
153.960,124.477,0.630800
153.970,124.312,0.634488
153.980,123.941,0.487563
153.990,140.260,0.670544
154.000,151.534,0.609851
154.010,170.103,0.594088
154.020,189.240,0.519173
154.030,213.740,0.473581
154.040,244.128,0.417571
154.050,257.080,0.471192
154.060,290.570,0.610538
154.070,285.629,0.734802
154.080,283.812,0.751601
154.090,280.244,0.565801
154.100,278.901,0.720419
154.110,278.963,0.784400
154.120,279.891,0.748550
154.130,278.393,0.827752
154.140,278.015,0.818188
154.150,278.297,0.591959
154.160,280.469,0.513895
154.170,282.900,0.426002
154.180,287.586,0.451367
154.190,288.102,0.694630
154.200,289.457,0.642207
154.210,288.808,0.744253
154.220,286.759,0.763173
154.230,284.850,0.723831
154.240,282.035,0.708291
154.250,280.187,0.738226
154.260,275.727,0.663821
154.270,274.894,0.769217
154.280,275.819,0.805110
154.290,277.225,0.845191
154.300,279.163,0.731963
154.310,284.841,0.597614
154.320,289.868,0.718144
154.330,290.606,0.868282
154.340,291.158,0.896323
154.350,290.185,0.891077
154.360,288.915,0.895050
154.370,285.653,0.850962
154.380,283.752,0.882254
154.390,281.027,0.852672
154.400,278.721,0.907724
154.410,277.304,0.925960
154.420,275.919,0.910831
154.430,275.441,0.893625
154.440,275.855,0.846323
154.450,276.339,0.845949
154.460,276.062,0.836351
154.470,274.299,0.718528
154.480,252.272,0.727855
154.490,252.841,0.819337
154.500,252.976,0.771223
154.510,254.795,0.623606
154.520,256.251,0.425442
154.530,274.952,0.496667
154.540,275.598,0.637547
154.550,275.970,0.548076
154.560,255.600,0.435402
154.570,255.139,0.488723
154.580,251.586,0.657383
154.590,250.477,0.467458
154.600,249.533,0.633973
154.610,247.589,0.829078
154.620,246.518,0.855752
154.630,246.995,0.902382
154.640,247.067,0.912707
154.650,246.875,0.908145
154.660,246.181,0.883722
154.670,245.672,0.926176
154.680,245.638,0.937669
154.690,245.795,0.938687
154.700,246.422,0.878107
154.710,248.040,0.865138
154.720,250.538,0.889693
154.730,252.265,0.907501
154.740,252.822,0.940428
154.750,252.579,0.907377
154.760,252.018,0.882331
154.770,249.896,0.879196
154.780,248.581,0.859860
154.790,248.534,0.837329
154.800,248.640,0.764924
154.810,249.482,0.715341
154.820,249.864,0.854367
154.830,249.931,0.905635
154.840,250.365,0.911796
154.850,250.351,0.882420
154.860,250.128,0.872846
154.870,249.834,0.874389
154.880,248.862,0.852355
154.890,247.210,0.881812
154.900,246.618,0.864935
154.910,246.244,0.869779
154.920,246.531,0.857898
154.930,246.322,0.877037
154.940,245.927,0.908299
154.950,246.481,0.886561
154.960,247.929,0.863006
154.970,251.695,0.743468
154.980,258.671,0.734404
154.990,261.553,0.803272
155.000,263.185,0.798579
155.010,264.490,0.763208
155.020,264.213,0.640035
155.030,266.013,0.576641
155.040,267.926,0.631462
155.050,268.204,0.749208
155.060,266.362,0.815070
155.070,263.488,0.676115
155.080,258.421,0.671115
155.090,257.776,0.516937
155.100,236.388,0.386854
155.110,204.204,0.211542
155.120,183.113,0.659173
155.130,184.159,0.727229
155.140,185.331,0.882165
155.150,186.064,0.895204
155.160,186.947,0.890078
155.170,188.782,0.801479
155.180,190.858,0.734417
155.190,192.659,0.527167
155.200,207.167,0.558041
155.210,209.163,0.666818
155.220,209.634,0.791926
155.230,208.823,0.789341
155.240,207.177,0.742463
155.250,204.339,0.600901
155.260,187.141,0.575294
155.270,186.299,0.859930
155.280,186.757,0.849984
155.290,186.361,0.879404
155.300,186.030,0.912720
155.310,185.444,0.936229
155.320,184.900,0.921690
155.330,184.710,0.879190
155.340,185.584,0.766224
155.350,184.374,0.474479
155.360,208.996,0.458220
155.370,211.785,0.639189
155.380,212.285,0.664089
155.390,210.896,0.680988
155.400,209.460,0.585669
155.410,207.108,0.595490
155.420,204.648,0.384974
155.430,185.704,0.773531
155.440,183.886,0.822995
155.450,184.016,0.892541
155.460,184.008,0.912421
155.470,184.526,0.897539
155.480,184.667,0.925824
155.490,184.959,0.935704
155.500,185.271,0.929938
155.510,186.875,0.837533
155.520,190.603,0.766001
155.530,191.327,0.672002
155.540,190.341,0.359073
155.550,211.891,0.576017
155.560,212.770,0.652987
155.570,210.351,0.744244
155.580,207.422,0.800920
155.590,204.964,0.543219
155.600,192.382,0.606458
155.610,189.575,0.804049
155.620,188.044,0.855345
155.630,188.221,0.860044
155.640,188.499,0.878388
155.650,188.681,0.863816
155.660,189.043,0.844744
155.670,189.570,0.762447
155.680,190.667,0.725711
155.690,190.672,0.414613
155.700,178.991,0.566635
155.710,157.532,0.609784
155.720,144.495,0.574647
155.730,130.598,0.399627
155.740,114.572,0.466512
155.750,106.195,0.477308
155.760,95.110,0.291893
155.770,95.440,0.340762
155.780,95.969,0.626438
155.790,96.394,0.804389
155.800,96.297,0.885664
155.810,96.185,0.907731
155.820,96.127,0.925012
155.830,96.303,0.928535
155.840,96.289,0.919064
155.850,96.227,0.918283
155.860,95.916,0.911647
155.870,95.742,0.910610
155.880,95.604,0.914153
155.890,95.346,0.920111
155.900,95.005,0.911525
155.910,94.582,0.874336
155.920,93.955,0.882388
155.930,93.385,0.870744
155.940,93.015,0.934265
155.950,92.751,0.925339
155.960,92.441,0.916650
155.970,92.179,0.876499
155.980,92.005,0.878595
155.990,92.020,0.862445
156.000,92.164,0.861179
156.010,92.157,0.893296
156.020,92.065,0.895960
156.030,92.094,0.892888
